snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-04-29 05:00:00,0.0,0.0,0.0,0.0,11654.5475587658,685.8999999994867,3895.00000001,0.0,15.303642884761,0.0,0.0,3988.99115953944,3548.5027079431
2030-04-29 06:00:00,0.0,0.0,0.0,0.0,9615.2041368222,681.8750728523967,3895.00000001,0.0,2501.5266746406,0.0,0.0,4216.9492995112505,4177.3103691735
2030-04-29 07:00:00,0.0,0.0,0.0,0.0,7445.26373571965,681.8750728523967,3895.00000001,0.0,8188.4927651103,0.0,0.0,4467.9299411437205,4385.1413284067
2030-04-29 08:00:00,0.0,0.0,0.0,0.0,797.5794614948877,681.8750728523967,3895.00000001,0.0,15703.107923391999,0.0,0.0,5536.87895691019,4725.0192920763
2030-04-29 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,23817.035732337,0.0,0.0,6646.23456363333,435.1634950816683
2030-04-29 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,29533.478879476,0.0,0.0,7632.868677983621,0.0
2030-04-29 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,30118.757231716,0.0,0.0,8773.19535690326,0.0
2030-04-29 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,27421.132945427,0.0,0.0,10097.40330371735,0.0
2030-04-29 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,24856.879650527,0.0,0.0,11404.01682796124,0.0
2030-04-29 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,23175.50435347,0.0,0.0,12235.83300535773,0.0
2030-04-29 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,20338.315341488,0.0,0.0,12989.81067844216,0.0
2030-04-29 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,15588.459157475,0.0,0.0,13148.544193568068,1579.2789657790752
2030-04-29 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,9102.998903173,0.0,0.0,12868.25449222182,9983.867853587184
2030-04-29 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,2636.7122690725,0.0,0.0,12473.868081064698,14808.72073556
